1697184405836135700;0.23599213361740112;0.08554340898990631;9.873384475708008
1697184405845813800;0.22881366312503815;0.09032905846834183;9.878170013427734
1697184405855491600;0.21684955060482025;0.08315058797597885;9.887741088867188
1697184405865169700;0.23359930515289307;0.09511470049619675;9.911669731140137
1697184405874847500;0.22402802109718323;0.08554340898990631;9.892526626586914
1697184405884525600;0.2431706041097641;0.08554340898990631;9.863813400268555
1697184405894203400;0.2312064915895462;0.08075776696205139;9.892526626586914
1697184405903881500;0.2312064915895462;0.08315058797597885;9.894919395446777
1697184405913559300;0.23359930515289307;0.07836493849754333;9.894919395446777
1697184405923237400;0.23838496208190918;0.0975075215101242;9.880562782287598
1697184405932915200;0.2551347017288208;0.08793623000383377;9.885348320007324
1697184405942593300;0.23599213361740112;0.09032905846834183;9.916455268859863
1697184405952271000;0.2431706041097641;0.08554340898990631;9.861420631408691
1697184405961949200;0.24077777564525604;0.08554340898990631;9.861420631408691
1697184405971627300;0.2503490746021271;0.08554340898990631;9.885348320007324
1697184405981305000;0.23359930515289307;0.08554340898990631;9.89013385772705
1697184405990983000;0.2431706041097641;0.08075776696205139;9.897313117980957
1697184406000661000;0.23359930515289307;0.08554340898990631;9.878170013427734
1697184406010338800;0.24077777564525604;0.08075776696205139;9.887741088867188
1697184406020017000;0.22642084956169128;0.08793623000383377;9.89013385772705
1697184406029695000;0.22642084956169128;0.09272187948226929;9.882955551147461
1697184406039372800;0.2431706041097641;0.09511470049619675;9.887741088867188
1697184406049050600;0.23838496208190918;0.08554340898990631;9.897313117980957
1697184406058728700;0.23838496208190918;0.07597211748361588;9.875777244567871
1697184406068406800;0.23359930515289307;0.08554340898990631;9.885348320007324
1697184406078084600;0.23359930515289307;0.09032905846834183;9.90688419342041
1697184406087762700;0.24556341767311096;0.09032905846834183;9.887741088867188
1697184406097440500;0.22163519263267517;0.08315058797597885;9.92841911315918
1697184406107118600;0.25752753019332886;0.08793623000383377;9.849455833435059
1697184406116796400;0.2503490746021271;0.0687936544418335;9.866206169128418
1697184406126474500;0.24077777564525604;0.08075776696205139;9.90688419342041
1697184406136152300;0.24077777564525604;0.08075776696205139;9.89970588684082
1697184406145830400;0.24077777564525604;0.08793623000383377;9.878170013427734
1697184406155508200;0.23599213361740112;0.07597211748361588;9.885348320007324
1697184406165186300;0.24795624613761902;0.08075776696205139;9.885348320007324
1697184406174864100;0.2503490746021271;0.07836493849754333;9.887741088867188
1697184406184542200;0.23599213361740112;0.09990034252405167;9.897313117980957
1697184406194220000;0.24795624613761902;0.08315058797597885;9.892526626586914
1697184406203898000;0.24077777564525604;0.08075776696205139;9.878170013427734
1697184406213576000;0.2503490746021271;0.09272187948226929;9.887741088867188
1697184406223254000;0.23838496208190918;0.08075776696205139;9.89013385772705
1697184406232932000;0.23599213361740112;0.08315058797597885;9.885348320007324
1697184406242610000;0.2503490746021271;0.08554340898990631;9.868598937988281
1697184406252288000;0.2431706041097641;0.07836493849754333;9.878170013427734
1697184406261965800;0.2431706041097641;0.09511470049619675;9.902098655700684
1697184406271644000;0.23359930515289307;0.08075776696205139;9.89013385772705
1697184406281321700;0.23838496208190918;0.0975075215101242;9.878170013427734
1697184406290999800;0.23359930515289307;0.08793623000383377;9.894919395446777
1697184406300677600;0.23838496208190918;0.07836493849754333;9.894919395446777
1697184406310355700;0.23359930515289307;0.09990034252405167;9.892526626586914
1697184406320033500;0.22881366312503815;0.08315058797597885;9.885348320007324
1697184406329711600;0.24556341767311096;0.09272187948226929;9.880562782287598
1697184406339389700;0.24795624613761902;0.09032905846834183;9.873384475708008
1697184406349067500;0.2431706041097641;0.08315058797597885;9.887741088867188
1697184406358745600;0.23599213361740112;0.09272187948226929;9.89013385772705
1697184406368423400;0.2431706041097641;0.08793623000383377;9.894919395446777
1697184406378101500;0.23599213361740112;0.09272187948226929;9.89013385772705
1697184406387779300;0.23838496208190918;0.10229317098855972;9.885348320007324
1697184406397457400;0.2503490746021271;0.07836493849754333;9.880562782287598
1697184406407135200;0.23838496208190918;0.08793623000383377;9.89013385772705
1697184406416813300;0.22642084956169128;0.08315058797597885;9.882955551147461
1697184406426491100;0.22402802109718323;0.08315058797597885;9.894919395446777
1697184406436169200;0.23599213361740112;0.09032905846834183;9.887741088867188
1697184406445847300;0.24077777564525604;0.07597211748361588;9.894919395446777
1697184406455525000;0.2312064915895462;0.09272187948226929;9.902098655700684
1697184406465203200;0.24556341767311096;0.0687936544418335;9.873384475708008
1697184406474881000;0.2312064915895462;0.08075776696205139;9.880562782287598
1697184406484559000;0.22881366312503815;0.08793623000383377;9.894919395446777
1697184406494237000;0.23359930515289307;0.09032905846834183;9.885348320007324
1697184406503915000;0.23359930515289307;0.08315058797597885;9.89013385772705
1697184406513593000;0.23359930515289307;0.0975075215101242;9.897313117980957
1697184406523271000;0.23599213361740112;0.07836493849754333;9.887741088867188
1697184406532949000;0.23599213361740112;0.09511470049619675;9.882955551147461
1697184406542626800;0.23359930515289307;0.09272187948226929;9.885348320007324
1697184406552305000;0.23359930515289307;0.08315058797597885;9.894919395446777
1697184406561982700;0.23838496208190918;0.09272187948226929;9.89013385772705
1697184406571660800;0.24077777564525604;0.08315058797597885;9.885348320007324
1697184406581339000;0.22881366312503815;0.09272187948226929;9.90688419342041
1697184406591016700;0.2431706041097641;0.08793623000383377;9.887741088867188
1697184406600694800;0.24077777564525604;0.09032905846834183;9.887741088867188
1697184406610372600;0.24556341767311096;0.09272187948226929;9.89970588684082
1697184406620050700;0.22881366312503815;0.09511470049619675;9.904491424560547
1697184406629728500;0.2503490746021271;0.08075776696205139;9.887741088867188
1697184406639406600;0.2551347017288208;0.09511470049619675;9.875777244567871
1697184406649084700;0.401096910238266;0.03290131315588951;9.46181869506836
1697184406658762500;0.2790629267692566;0.08315058797597885;9.799206733703613
